CXC_g,CRE_g,CN_g,CNumerical_Error_g,CXC_r,CRE_r,CN_r,CNumerical_Error_r,CXC_W1-fixBA,CRE_W1-fixBA,CN_W1-fixBA,CNumerical_Error_W1-fixBA,CXC_W2,CRE_W2,CN_W2,CNumerical_Error_W2,CXC_W3-fixBA,CRE_W3-fixBA,CN_W3-fixBA,CNumerical_Error_W3-fixBA,VFID,Vcosmic,logmstar,logsfr,delta_logsfr,Size Ratio,NUV_r,W1_W3,SNR,cluster_member,rich_group_memb,poor_group_memb,filament_member,pure_field,CRE_g_unscaled,CRE_W1-fixBA_unscaled,CN_g_unscaled,CN_W1-fixBA_unscaled,Feature Cluster,Comp1,Comp2,RA,DEC,ms_pop,transition_pop,suppressed_pop
625.6349,-0.19358296021104676,-0.40050587627487166,False,628.0648,2.048450987627744,1.0147,False,60.0369,-0.27576880167873313,-0.5403842936680349,False,60.1035,1.6221956057153868,0.8755,False,58.9025,1.9219451273465782,0.5517,False,b'VFID0096',788.3851926510907,9.155776519175168,-1.4107212419085025,-0.1687457786128881,1.1002431269870956,2.566128971252441,-0.1916189339233405,87.906624,False,False,False,False,True,2.2031752050930646,1.746836749264347,0.9581,0.887,0,0.03637722140812749,-0.7401018242704922,224.440254,71.6823693,True,False,False
193.7195,-0.5779100382638112,-0.7355961663455893,False,194.1232,1.5907791431767335,0.818,False,18.488,-0.6808072430496398,-0.8870706468287066,False,7.3334,0.006120170121521696,14.9833,False,18.6316,1.2051839003300526,0.6126,False,b'VFID0097',3396.9382588838407,9.556452405630512,-0.5402979835952008,0.3816126892681647,0.9389214704620226,3.320833707763672,1.4176842414868176,199.14468,False,False,True,False,False,1.5996770248371914,1.2835832795867457,0.7887,0.6923,0,-0.21167119939034335,-1.433567680097065,108.280209,71.6703333,True,False,False
611.6656,0.7964169265548052,-1.1919440407217083,False,612.2963,3.508694012797793,0.5648,False,58.5864,0.05457733640132136,-0.5613955877989848,False,58.5758,2.036564900162914,0.8784,False,58.5586,1.8289797288310319,0.5128,False,b'VFID0098',2202.600664358308,10.31555320618196,-0.16782136498220368,0.1477103196299464,0.8608330220395966,4.544823468933107,1.399835260168457,1153.7517,False,False,True,False,False,3.757744644081921,2.1246626023913175,0.558,0.8752,0,1.1322820809711789,-0.7490836892239677,192.80007,71.6367535,True,False,False
566.6125,2.178046357643681,0.5345424124879873,False,566.1927,6.969389241112827,2.5828,False,53.9512,1.6170887522540578,0.28724702091378423,False,0.0,0.0,0.0,False,53.8358,4.8575481807141525,0.3765,False,b'VFID0099',3154.4046892757897,10.449787769567356,-0.3305913416531996,-0.12228786530383884,1.2417841057678338,3.042987509521483,-0.1647370157568364,206.8796,False,False,False,False,True,5.927279124126077,3.9117493597734376,1.4308,1.3518,2,2.0350450589264453,1.8450154432331072,110.6442915,71.5989722,True,False,False
561.0622,0.7616745249603938,-0.9988813942582961,False,559.296,3.661116700543878,0.8252,False,53.684,0.9876379001229717,-0.7713304672938137,False,53.8501,3.3451052489095074,0.698,False,54.8301,3.2197595995316175,0.633,False,b'VFID0100',3150.8980733377493,9.426477502609009,-0.6313185256030743,0.3944176868131083,1.008750555802579,2.084727941345214,0.5707507671655279,86.73433,False,False,False,False,True,3.7031896118261205,3.191829318963718,0.6556,0.7573,2,1.6992575829767087,-0.4821471405065381,173.641458,71.5400833,True,False,False
390.039,-0.9495019181951179,0.306071760167043,False,390.5163,1.098340801615691,1.2942,False,37.7539,-0.8118682371389264,0.9042312087420985,False,37.8399,1.18206294037996,0.9803,False,39.1031,2.0613984264257708,19.9937,True,b'VFID0101',1662.6340639509726,8.918090193303636,-2.2024158567175864,-0.7705736541188029,1.8183163346192464,3.1197352656860353,-0.05290253524658084,23.77143,False,False,True,False,False,1.0161765739384012,1.133685259917893,1.3153,1.6983,1,-1.4946777242699985,0.12980063221491306,163.929708,71.4883333,False,True,False
368.1763,-0.5979106703219487,-1.2861016428903398,False,368.6225,1.554883277913024,0.5721,False,35.7715,-0.4632319254331697,-1.0337935821160171,False,35.6372,1.66582380095115,0.5941,False,36.9907,2.1387134725164327,0.748,False,b'VFID0104',1503.0212948193405,8.599073230163317,-1.9591198882767322,-0.2724430402613265,1.3956352712493374,2.9045258430786127,-0.062086114360351274,7.980294,False,False,False,False,True,1.5682705855297947,1.5324300815369265,0.5104,0.6099,0,0.16200175766765967,-1.796894141175852,156.93825,71.237,True,False,False
257.0106,0.17383937736256874,-0.3872526003393709,False,258.0761,2.75715543901271,0.9537,False,25.1769,0.4159197171997666,-0.04003059444795923,False,0.0,0.0,0.0,False,26.8489,96.38896356757331,19.9985,True,b'VFID0105',2930.490858990297,8.795526855530694,-1.8845550801864634,-0.35480778685209025,37.9792173750234,2.895623261901857,-0.2560847575244125,5.89533,False,False,True,False,False,2.780128338956283,2.537939700436334,0.9648,1.168,0,0.5199536713601866,-0.06142454301273272,106.847916,71.1925,True,False,False
471.8669,0.8724007802126671,-0.9061084627097915,False,471.8078,3.6539973458482686,0.7742,False,45.1401,0.39597445085024735,-0.2652787900043276,False,45.181,2.7693824337133233,0.7969,False,45.1185,1.8622913007142317,0.997,False,b'VFID0106',3490.513861478906,9.606103350169672,-0.9917440195154972,-0.10949512739785194,0.7404360654098114,2.7216161206054696,1.0260273512451175,168.14195,False,False,False,False,True,3.8770599877826126,2.515127757429676,0.7025,1.0415,2,1.1900435177706084,-0.25486623092412336,198.15562500000001,71.1913504,True,False,False
991.3564,2.325812299685454,-1.04220180365941,False,994.3921,6.158834888786526,1.1448,False,94.751,2.465014459959063,0.37218250651092893,False,94.6641,5.24160754951494,1.1898,False,94.769,5.248308894969067,2.7173,False,b'VFID0107',2137.651565414153,9.6734844483308,-0.8224703236413329,0.005953724528684479,1.0751327426646364,2.603682245300293,0.20970642318603439,86.92662,False,False,True,False,False,6.159311895737766,4.881545028534358,0.6337,1.3995,2,3.2006534021078425,1.2686695086321365,191.788029,71.1762054,True,False,False
916.2559,0.784505452393385,-0.11348343773141746,False,916.3651,3.8249683258981215,1.2744,False,87.4279,0.9590087920218737,-0.1322666144465352,False,87.4594,3.3099149896464017,1.0199,False,87.6111,2.5497850426896775,0.7952,False,b'VFID0109',1573.6168209305781,9.406368516497302,-0.9289465921997394,0.11285292385716728,0.8071276003805216,2.371570041748047,0.09633278350585783,143.98784,False,False,False,False,True,3.739040385675244,3.159085430218936,1.1032,1.1162,2,1.1599627076719314,0.4513495041864511,261.630336,71.096297,True,False,False
465.3778,1.0375434614594992,0.3147754040649841,False,465.5609,3.9048699906490913,1.2963,False,44.7077,0.7257551437310756,-0.4663105787657034,False,0.0,0.0,0.0,False,44.519,1.8923188296503837,0.1162,False,b'VFID0112',3578.0893395246826,9.385413069030571,-1.019900574898786,0.03863840846469846,0.6542593500646369,2.194074911682131,0.3955896535595702,16.7656,False,False,False,False,True,4.136378972330863,2.892306895520001,1.3197,0.9286,2,1.121574948401253,0.5251133093844658,105.67287449999999,70.9706111,True,False,False
666.0743,1.3639089731337297,-0.8014669258459134,False,635.6177,5.90527200245388,1.4162,False,61.7683,1.6842756964576489,-0.19886173313276612,False,61.1977,5.512179165749136,1.6508,False,58.7737,3.3489990089501114,2.4005,False,b'VFID0113',1435.1555976814745,9.423880270138778,-1.6918689700050102,-0.6640580565788856,0.8396442300835618,3.366360825073242,-0.8400232084277341,33.138428,False,False,False,False,True,4.648861708107899,3.988592893226716,0.7554,1.0788,2,2.2359326461809657,0.44415541775083356,156.02741699999999,70.8822121,False,True,False
527.5864,1.398735426202415,-0.017743354854069554,False,529.3132,4.698623863654644,1.366,False,50.2622,1.4542330569642545,0.04650744748120687,False,50.3341,4.247389671608072,1.2058,False,50.6427,3.6351556686221618,1.0908,False,b'VFID0117',1806.753851799855,9.470528696821647,-0.5756439668646932,0.4149036137406513,0.975753180483713,1.9310345170288077,0.0019034829272452924,83.134254,False,False,True,False,False,4.703548724068904,3.7254868765276226,1.1516,1.2166,2,1.745732402663032,1.0117311451917177,251.1448695,70.7803589,True,False,False
415.4841,-0.05678082396121688,-0.038315604067383914,False,416.0232,2.2741045357184606,1.3353,False,40.0165,-0.08730303749246916,0.1362506020744162,False,39.9881,2.2430997943744675,0.8738,False,39.8833,2.3075835880270827,0.5738,False,b'VFID0119',2919.3372477643566,9.313394897351955,-1.1161971547355556,-0.00012917647909116425,1.1759045832216564,2.6357502681884757,0.0668370792333981,38.67295,False,False,False,False,True,2.4179918157263485,1.9623901640938723,1.1412,1.267,0,-0.12078400144939622,0.012543454305340367,170.4290835,70.6476389,True,False,False
130.9054,-1.0333189508436964,-0.679813721363333,False,130.7378,0.8202472919395051,0.881,False,12.5426,-1.2255865125778789,-0.35537806822687523,False,12.4996,1.0187260587204128,0.6022,False,12.6188,0.01017554006984619,19.9995,True,b'VFID0121',2956.979138915047,8.621606406166679,-3.0139811160782095,-1.3453040441888202,0.015405710598483625,3.3943611694335942,0.8168420700683612,28.356749,False,False,True,False,False,0.8845610059327568,0.6605044281987071,0.8169,0.9909,0,-1.0262281384619112,-1.4142625887969917,173.513709,70.5936667,False,True,False
448.174,1.891578563769646,-0.3083263749921359,False,447.8906,5.23902344213635,1.0987,False,42.9899,1.867565602532201,-0.18782190062328405,False,42.9552,5.059333211290069,0.7814,False,44.888,9.206252398890829,0.0644,False,b'VFID0123',5661.5554587904835,9.08389211154563,-0.8628321874431649,0.4365654183897406,2.1928908110209435,1.9517726072998034,0.16244811356933653,7.9773045,False,False,True,False,False,5.477446671047765,4.198226538513642,1.0047,1.085,2,2.4854975213361983,1.0087163206760728,201.057084,70.5316667,True,False,False
315.8494,1.366656556357788,1.441501668671128,False,315.9528,4.3739373347671,1.8376,False,30.4627,0.7362613582415499,0.05113705466260287,False,30.4655,3.0156165473129684,1.0676,False,30.5197,5.392324312105791,4.8412,False,b'VFID0125',3261.4718097273076,9.509841649122093,-0.54722615215055,0.4119177621382858,1.8566543924250396,2.2353737689208995,0.6301034030883805,25.885115,False,False,False,False,True,4.653176162047033,2.9043231384935844,1.8893,1.2192,2,0.7439510970804064,1.6581037368534037,109.473333,70.5190556,True,False,False
367.4736,1.1979974403588298,0.8456976818393679,False,367.4227,3.7595104602542744,1.4255,False,35.6321,0.492288421988319,-0.9896342520780887,False,35.8468,3.207058985183967,0.6286,False,36.7381,4.564669711864813,0.0164,True,b'VFID0126',2540.38178003537,8.533653492127826,-1.4769062733482843,0.2620286601977948,1.7387332415139733,1.9735980253906256,-0.9112643958300772,4.7819705,False,False,True,False,False,4.388335417271404,2.625284662925177,1.5881,0.6347,2,1.0536861542373395,0.5074698623263082,182.59215,70.515404,True,False,False
315.438,0.47246896943896144,-0.7992910148714283,False,314.8467,3.2931391119140185,0.9662,False,30.1364,0.5132371569652747,-0.6650275639363813,False,30.2296,3.109477339910888,0.7093,False,30.4805,2.739607971167323,0.3917,False,b'VFID0127',3485.436945433817,9.67607045866743,0.24108607492744177,1.0674443864648615,1.0341092253721438,1.4571251281738267,1.7582009572753918,509.42325,False,False,True,False,False,3.2490581273588424,2.6492443002637587,0.7565,0.817,2,1.1190865957218235,-0.5554091460031594,200.72555999999997,70.5144644,True,False,False
257.0356,-0.31520327827616235,-0.8922617565085221,False,258.222,1.975317157927974,0.8031,False,24.7086,-0.32909794662440217,-0.6112528959063234,False,24.5301,2.906357334452791,1.3808,False,25.1531,29.904348777161367,4.2893,False,b'VFID0128',1726.2109325630308,8.434712146177954,-1.6213822260618715,0.1965882627223432,17.738516031435633,3.432944637878416,-0.190854763605957,11.217431,False,False,False,False,True,2.0121981836291725,1.6858427573177954,0.7095,0.8472,0,0.13180711566938486,-1.1449245082753714,254.08095,70.4468,True,False,False
288.7605,0.04235946361098669,-0.9634733884007645,False,288.789,2.750434329510748,0.8381,False,27.5469,0.34920044089883223,-0.822968393547843,False,27.5807,2.6975296245945346,0.6893,False,26.8715,2.2119403422941653,0.2903,False,b'VFID0130',2944.301929796041,9.378100099202353,-0.9859906847787421,0.07838998817632903,0.8985669647667277,2.683709494506834,0.37664066083496195,42.443943,False,False,True,False,False,2.573669067100384,2.4616310514691535,0.6735,0.7283,0,0.870146459184764,-0.9693124039083649,173.2911255,70.3901111,True,False,False
325.0426,-0.5010335603480197,-0.3918022323769308,False,325.3573,1.7707755626040715,0.9563,False,31.0353,-0.28063839063729695,-0.325285621547803,False,31.0885,1.9594967749499141,0.6555,False,31.0975,2.092411178732413,0.0468,True,b'VFID0131',2587.6110035136157,8.502351677083016,-1.1262632769282162,0.6376759286770017,1.2016599732262383,1.5661967646484385,0.2418105999072253,15.365308,False,False,True,False,False,1.720394031720301,1.7412672680730725,0.9625,1.0078,0,-0.22635792141879807,-0.719768951799921,182.62758300000002,70.3693727,True,False,False
481.1565,-1.0265743575193131,-0.7648720594568443,False,480.8982,0.9914388624734883,0.779,False,45.8304,-0.9308421768706476,-0.9682668343178007,False,46.0425,1.3172780492072726,0.7306,False,48.0021,1.1110349479599677,1.7868,False,b'VFID0132',634.6221221007371,8.078261814457457,-2.238582531645791,-0.13587516555428403,1.1136949719773988,2.4026824175415022,0.10631328250488359,11.190122,False,False,False,False,True,0.8951518542759287,0.997611532704769,0.7739,0.6467,0,-0.600494561485089,-1.7522772152774102,151.378467,70.3644428,True,False,False
278.5734,1.522694808972044,0.37688777188210626,False,278.7775,4.300208630076144,1.2767,False,26.9533,0.9967442848615415,-0.12229515282506781,False,27.0082,3.1641923594821075,0.9307,False,26.4462,2.4944296498344496,0.4272,False,b'VFID0133',1758.574145975482,9.06009932474592,-1.4432495912073666,-0.12484601676422646,0.7789628867407414,2.0735700989990224,-0.5387591221142571,29.859306,False,False,True,False,False,4.89819871414023,3.202244538595917,1.3511,1.1218,2,1.4455557244845576,1.0481119510136314,251.59164,70.3587684,True,False,False
149.1806,-1.2813022071061646,0.12111932733580291,False,148.8971,0.5195331045488776,1.1761,False,14.4645,-1.377700174047271,-0.11357012390628335,False,14.4746,0.615143590168064,0.6827,False,15.2798,0.0025076172604788388,0.981,True,b'VFID0138',1391.82748871695,8.140455602275058,-2.284033618920737,-0.23100740993636304,0.005154107823935677,2.151505433532714,-1.8378836137255874,7.5144897,False,False,False,False,True,0.49515975779124793,0.48652790087810427,1.2218,1.1267,0,-1.6420933140522325,-0.9220121587641016,239.9878755,69.9960833,True,False,False
392.9461,0.7014248832221336,-1.02420108559776,False,394.1815,3.5602930365411294,0.7366,False,37.8998,1.4264405820350234,-0.43461557575460963,False,37.968,3.9514255547760255,0.7932,False,-13.0165,934.0080639356987,17.824,True,b'VFID0139',2555.3416328522567,8.481730013654321,-1.5660560841227467,0.21435595802389695,252.86517512152562,2.125820561889647,0.10167825750976434,1.3722982,False,False,False,False,True,3.6085812658976133,3.6936998678715627,0.6428,0.9464,2,1.8357935488860193,-0.1720824308765746,126.37185,69.899696,True,False,False
286.2737,-0.57172239906024,0.23466231818621117,False,287.0609,1.6221134542424824,1.6422,False,27.4691,-0.6268292852311232,-0.17891880988983053,False,77.5003,0.006176759500995126,7.4244,False,27.2387,1.5852098934733387,0.821,False,b'VFID0141',2930.2116402911474,9.636600502464685,-0.387488250749563,0.47039914373857233,1.1783149550680847,2.2618221649169907,1.202178313232423,243.76764,False,False,False,False,True,1.609393303529692,1.3453193364432372,1.2792,1.09,0,-0.7628385943606749,-0.38598238957940306,176.123958,69.7297778,True,False,False
362.8643,0.8222174495853803,-0.8827668722562232,False,363.2791,3.620056587079566,0.7818,False,35.0751,0.9408194936229415,-0.8352546587600084,False,35.1813,3.387524656142159,0.5595,False,37.4863,2.8319861249545637,0.0352,True,b'VFID0142',4139.428362497579,8.878193215154846,-3.5353526475904893,-2.0716402516964694,0.9024001901140684,4.053532048706053,-3.62689458794922,1.8345666,False,False,False,False,True,3.798258491759508,3.1382818354643573,0.7143,0.7214,2,1.6854278631639632,-0.44343297176880364,160.36000049999998,69.7061111,False,False,True
601.0666,0.5268204536145212,-0.6103823802683966,False,604.0139,3.315107112409978,0.8973,False,58.1847,0.672910013424508,-0.669835232932446,False,58.2003,2.9680520998634776,0.7444,False,57.4971,2.4296987344019607,0.3298,False,b'VFID0143',1597.3888968702327,8.836339494255235,-1.3455739461662144,0.15157171302461525,0.8579849183926501,2.0621543895263663,-0.7187644400317392,18.31246,False,False,False,False,True,3.334404759608504,2.831866484266135,0.852,0.8143,2,1.1853704677494528,-0.3730376095983392,170.529897,69.6336709,True,False,False
306.4246,-1.095122445640896,0.7115824417756449,False,306.689,0.7328213900520075,2.2283,False,29.4905,-1.3758884829749307,0.36078655037210877,False,29.4281,0.8009527754761359,0.8514,False,29.2931,0.6816119681232994,1.2681,False,b'VFID0146',2005.4163756853095,8.58499524393446,-2.287403011795209,-0.5894804964852001,1.3950306884567034,3.03052433734131,0.10276445791748046,50.086998,False,False,False,False,True,0.7875126875250629,0.48859998117844566,1.5203,1.3931,1,-1.9021429863189463,-0.1974971948287952,272.037708,69.5023333,False,True,False
279.6069,-0.9942957712476366,1.6620599174484891,False,280.0215,1.056659375751046,2.0991,False,27.0211,-1.0950841972810068,2.0158711177210784,False,27.0378,1.0742021410452025,0.9213,False,27.1454,0.5786309168227922,2.4637,False,b'VFID0147',2535.8327106429147,9.234661144143317,-1.2379912658219134,-0.05902980414770953,0.7145678176483864,2.560678011108399,0.899148062180176,57.822876,False,False,False,False,True,0.9458380254790791,0.8097634717542179,2.0008,2.3226,1,-2.5636965410291466,1.5363182156476973,135.951666,69.4871667,True,False,False
523.2419,-0.06079894242879766,-0.25155487956693134,False,523.0311,2.447758027948057,1.045,False,49.8091,0.06761054858277261,-0.5549853624708982,False,49.8097,2.2947422048872714,0.8147,False,49.5611,1.893556276040972,0.6204,False,b'VFID0149',2122.9304477619703,9.69558610703373,-0.6381104252183301,0.17265854811416848,0.8850176084663652,2.6974367301635755,0.8308416607470708,197.15543,False,False,False,False,True,2.4116822754370624,2.139569041255901,1.0334,0.8788,0,0.28315181923310945,-0.5000552868782607,171.044667,69.4130833,True,False,False
